category,datetime,headline,id,image,related,source,summary,url
company,1766723619,"S&P 500 Hits New Record High: Investor Sentiment Improves Further, Fear Index Remains In 'Greed' Zone",138691514,https://cdn.benzinga.com/files/images/story/2025/12/26/Fear-and-Greed.jpeg?width=2048&height=1536,AAPL,Benzinga,"U.S. stocks closed higher on Wednesday, with the Dow Jones up 250 points. The CNN Fear and Greed index remains in the Greed zone at 58.7.",https://finnhub.io/api/news?id=74e04e521b3f90b771f2724b726d2c8e120045dcff678aa2e4ef5d877162cf0a
company,1766677007,Nike (NKE) Jumps 4.6% as Tim Cook Hikes Stake,137905993,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"We recently published 10 Stocks Lighting Up Market Ahead of Christmas. Nike Inc. (NYSE:NKE) is one of the best performers on Wednesday. Nike Inc. jumped by 4.64 percent on Wednesday to close at $60 apiece after an Apple executive nearly doubled his stake in the company. In a regulatory filing, Nike Inc. (NYSE:NKE) said that […]",https://finnhub.io/api/news?id=39bb67b0b184130ee88135deb18d180a88b412d6071e0e22044aed7790a2486e
company,1766661917,Italian Competition Authority fines Apple EUR 98M over app tracking,137897052,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"The Italian Competition Authority has issued a EUR 98M fine to Apple (AAPL) over ‘abuse of a dominant position’. The agency said, “The Authority found the App Tracking Transparency policy to restrict competition. The policy lays down the privacy rules imposed by the company on third-party developers of apps offered on the App Store. The Italian Competition Authority has imposed a 98,635,416.67 euro fine on Apple, Apple Distribution International and Apple Italia for abuse of a dominant position.",https://finnhub.io/api/news?id=b8adc69df8e652aa419a5963202685ccaca3b5462929b0590d965d3d4e26e3de
company,1766661908,"Apple to appeal EUR 98M Italian Competition Authority fine, AP reports",137897053,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Apple (AAPL) said it would appeal a EUR 98.6M fine issued by Italy’s antitrust authority, which determined the company abused its dominant position with its App Tracking Transparency policy, the Associated Press reports, citing a company statement. “At Apple, we believe privacy is a fundamental human right, and we created App Tracking Transparency to give users a simple way to control whether companies can track their activity across other apps and websites,” Apple said. “These rules apply equal",https://finnhub.io/api/news?id=f68288e4e1323408a9b76e980582b65609d11112a77f49f39ccea94c7dec12ea
company,1766660473,Santa Swaps Magnificent 7 For Russell 2000: Year-End Gift Investors Waited For,138447797,https://cdn.benzinga.com/files/images/story/2025/12/25/SP-500-Nears-7-000.jpeg?width=2048&height=1536,AAPL,Benzinga,Investors swap the Magnificent 7 for small caps as the S&amp;P 600 nears highs. Read why the &#34;Endless Dove&#34; fuels this year-end market rotation.,https://finnhub.io/api/news?id=072a93777b75b62e7e88fbff22df5af0977480be5a9e8d376043ee15b373b579
company,1766654100,Billionaires Are Buying an AI Stock That Could Be the Apple of the 2030s,137897054,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Mark Zuckerberg believes smart glasses will be our primary computing devices in the future, and Meta currently dominates the market.",https://finnhub.io/api/news?id=d39f83d6e73df0de61f5129048481c076d3f96fb7f960f6fb87bde30a28dcb99
company,1766631180,"If You'd Invested $10,000 in Verizon Communications 10 Years Ago, Here's How Much You'd Have Today",137897055,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,Verizon was a market-beater 10 years ago. The next decade told a very different story.,https://finnhub.io/api/news?id=f17ddca8e476e0cbfc7a81285a2a3040c68dde969f603993121c2f4d182a1e31
company,1766627580,Will Apple’s (AAPL) Global iOS Openings and AI Push Reshape Its Services-First Narrative?,137897056,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"In December 2025, Apple announced iOS changes in Japan and agreed to open iOS in Brazil, allowing alternative app marketplaces and payment options while adding new safeguards to address privacy and security concerns. These regulatory-driven openings, combined with Apple’s push into advanced AI like its SHARP 3D imaging model, highlight a gradual shift toward a more software- and services-centric ecosystem under tighter global oversight. Next, we’ll examine how Apple’s move to support...",https://finnhub.io/api/news?id=144670f4b721271adf74f8b7da6f58bf361ee33b30cf80189ff60ecaa059c3e7
company,1766622000,"Nike Climb Boosts Dow, S&P 500",137897057,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"An increase in shares of  Nike  boosted major indexes on Wednesday.  The sportswear brand’s stock added 4.6% after a filing showed  Apple  Chief Executive  Tim Cook,  who serves on Nike’s board, recently bought about $2.9 million of shares following the company’s disappointing earnings last week.  The S&P 500 rose 0.3% to its 39th record close of 2025.",https://finnhub.io/api/news?id=d191deda63ea6e7f257bddc8ac4f475c51e4b47851c7633b8b23f04073ae215f
company,1766611388,Stock Market Today: 'Santa Rally' Brings New Records for Dow and S&P 500 On Christmas Eve,137897058,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"This live blog is refreshed periodically throughout the day with the latest updates from the market.To find the latest Stock Market Today threads, click here. Happy Wednesday. This is TheStreet’s Stock Market Today for Dec. 24, 2025. This post recaps the market day after the ...",https://finnhub.io/api/news?id=213ba39cb5468df6111c6366b033696cbe0964802e98ea5c37ee22282d3a4848
company,1766611200,1 Top Stock to Buy Hand Over Fist Before the Nasdaq Soars Higher in 2026,137897059,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"This ""Magnificent Seven"" stock can sustain its impressive rally in the new year by delivering stronger-than-expected growth.",https://finnhub.io/api/news?id=ddebdddb5471a67030d5b64b6c43ca5804777318feb4e5484ac61954ac869581
company,1766609700,Review & Preview: All Was Quiet,137897060,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"The S&P 500 is on track to post its third consecutive annual gain, bringing its total three-year rise to 80%.",https://finnhub.io/api/news?id=ce5a0a1a263a1fbc4dc379b8ee8257379dfde0f749c3a3957bb67c3ebe401330
company,1766602235,Nike shares jump after Apple CEO Cook doubles stake to $6 million,137897061,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"STORY: EDITORS PLEASE NOTE: A PREVIOUS VERSION OF THIS REPORT PUT THE WORTH OF TIM COOK'S SHARES IN NIKE AT $6 BILLION, WHEN THEY ARE VALUED AT $6 MILLION. THIS VERSION HAS BEEN AMENDED TO REFLECT THE CORRECT FIGURE.Nike shares climbed about 5.5% in Wednesday morning trading after Apple CEO Tim Cook doubled his personal stake in the sportswear giant.That's according to a regulatory filing.Cook sits on Nike's board and now owns about $6 million worth of stock.The purchase appears to be a vote of confidence in the turnaround efforts of Nike CEO Elliot Hill.It comes days after the company reported weaker quarterly margins and weak sales in China.That's despite Hill's attempt to lift demand with fresh marketing plans and innovation focused on running and sports while phasing out lagging lifestyle brands.The CEO has also tried to mend ties with wholesalers like Dick's Sporting Goods... to try and put the brand in front of shoppers as competition heats up with rivals.However, Hill's plan is putting strain on Nike's margins, now in decline for over a year, and its efforts to get back on top in China are faltering.Nike's shares have slumped nearly 13% since it reported results on December 18 and are on track for the fourth straight year of declines.",https://finnhub.io/api/news?id=ab0e9b78f1bb1ed548e6c5e92bc2ead939e4ca22e722703c5e112d59911b9b66
company,1766602113,"Dow, S&P 500 Close at New Highs in Holiday-Shortened Session",137897062,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,The Dow Jones Industrial Average and the S&P 500 ended the holiday-shortened Wednesday session at ne,https://finnhub.io/api/news?id=59c3eae7664ba14f59762ceda8f353805940f8d74eba44d9f207470202974fca
company,1766601275,"Consumer Staples, Real Estate Push US Equity Indexes Higher",137897063,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"The consumer staples and real estate sectors buoyed US equity indexes on Wednesday, supported by bet",https://finnhub.io/api/news?id=fdb4e5213be58863ef91f22533e98bf6ab75b98e83e8975d159329ecd39660e7
company,1766600960,Why Apple's Tim Cook Drove Nike Stock Higher Today,137897064,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,Apple CEO Tim Cook gave Nike stock a shot in the arm today.,https://finnhub.io/api/news?id=ed1dba2a27ae0993a9c4604137d68edda2a04c12b011456303837afdd48b9db8
company,1766600208,Apple Doesn't Need A Stronger AI Portfolio,137893668,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1705316992/image_1705316992.jpg?io=getty-c-w1536,AAPL,SeekingAlpha,"Explore Apple Inc.'s $4T market cap, AI strategy, and growth outlook. Click to learn how AAPL tackles tech competition and what it means for investors.",https://finnhub.io/api/news?id=db43daf30d2db82e92c608977c8c68281dede6bba2115c4f4ebf7acbd2d6befe
company,1766599534,Apple CEO Tim Cook Discloses $3 Million Nike Buy With Dow Giant At 7-Month Low,137897065,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Nike stock tumbled on earnings and down sharply for 2025, but insiders, including Apple CEO Tim Cook, are scooping up shares.",https://finnhub.io/api/news?id=acc2a1f261ae4b0d8e13f2b3a9a65c4cc2e31f2f43c68ce159d05a422334e8cc
company,1766597940,"These Stocks Are Moving the Most Today: Intel, Nike, UiPath, Tesla, Micron, Disney, Lam Research, AMC, Strategy, Dynavax, and More",137897066,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Nike rises after Apple CEO Tim Cook snaps up shares, while Tesla stock drops amid door safety investigation.",https://finnhub.io/api/news?id=673392efa5b10723860cca0e4f143799259b48245bd8036c947e62ccb04d0e44
company,1766597707,Apple Agrees to Open iOS App Stores in Brazil After Antitrust Case,137897067,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,Deal with regulators could reshape how apps and payments work on iPhones in the country,https://finnhub.io/api/news?id=c7eb9dd0bfaece06e28da97133380880aefbbfe7ef02ebd6e324efa96de2368a
company,1766596681,US Equity Indexes Rise After Upbeat Jobless Claims Data,137897068,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,US equity indexes rose ahead of the close on Wednesday amid better-than-expected jobless claims data,https://finnhub.io/api/news?id=4214d7d7ca26bd33171ea726cdda857eb9b5ed6781ad07a17644b9d43545ca16
company,1766596345,Sector Update: Consumer Stocks Rise in Afternoon Trading,137897069,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Consumer stocks were higher in Wednesday early afternoon trading, with the State Street Consumer Sta",https://finnhub.io/api/news?id=cd0f5ae8ee6313c8010035cbb03e0ce18c740f12e8880754f66cf6301628cd8b
company,1766596195,Dan Ives Is Betting That Apple and Google Will Partner in 2026. Should You Buy AAPL Stock First?,137897070,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Here’s why AAPL stock probably won’t get a big lift from a potential, formal alliance with GOOG.",https://finnhub.io/api/news?id=d1a64aa6f04ffb5753ef66c8981a6d61219561ec73c92d4fdc1391bf63611e57
company,1766595069,Top Midday Stories: Apple's Cook Buys $3 Million in Nike Stock; OpenAI Explores Ads in ChatGPT; Sanofi-Dynavax $2.2 Billion Deal,137897071,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,All three major US stock indexes were edging higher in late-morning trading on Wednesday after initi,https://finnhub.io/api/news?id=0e8849eba19710f5b1e80f44515391f4bab5e920c0431d206eba74f73f7f0c16
company,1766582423,"Powerball Jackpot: $1.7 Billion Could Buy 131,645 Ounces of Gold, 3.15 Million Nvidia Shares And More — 10 After‑Tax Spending Ideas",138447798,https://cdn.benzinga.com/files/images/story/2025/12/24/She-Broke-The-News-By-Phone.jpeg?width=2048&height=1536,AAPL,Benzinga,"The Powerball drawing set for Wednesday, Dec. 24, is currently the fourth-largest U.S.",https://finnhub.io/api/news?id=7a55eb767fcfdca4173c92757a01092885e0585b01588cc6fdaf69892feb10ca
company,1766579714,"S&P 500 Hits All-Time Highs On Christmas Eve, VIX Drops To One-Year Low: What's Moving Markets Wednesday?",138420039,https://cdn.benzinga.com/files/images/story/2025/12/24/Stock-Market-Growth-Vector-With-Green-Ca_0.jpeg?width=2048&height=1536,AAPL,Benzinga,"Wall Street delivered the kind of Christmas present investors had been hoping for, as the S&amp;P 500 set fresh records while a key measure of market anxiety fell to its lowest level in more than a year.",https://finnhub.io/api/news?id=4044acec920245ebca1f140ec61ff2bf17e5d6cc84146a6c97ae23cd95e25bb9
company,1766576030,Why Is Nike Stock Soaring Wednesday?,138691520,https://cdn.benzinga.com/files/images/story/2025/12/24/nike-shutter2.jpeg?width=2048&height=1536,AAPL,Benzinga,"Nike stock rose as Apple CEO Tim Cook increased his stake, but concerns remain around tariffs, China demand, and a slow turnaround.",https://finnhub.io/api/news?id=a1321542d0671fc753826d6969280faebfb5ea9db4645d0c483015d7cb4d3b09
company,1766572380,Nike Stock Price Gets a Lift After Apple’s Tim Cook Doubles His Stake,138008377,,AAPL,DowJones,Nike Stock Price Gets a Lift After Apple’s Tim Cook Doubles His Stake,https://finnhub.io/api/news?id=97d12f64832dec3b1b4be377e074decb4e93cca145d18041c78d7a742948ab4a
company,1766563201,These 5 infrastructure stocks have more than tripled this year on the AI trade,137891514,https://image.cnbcfm.com/api/v1/image/108186901-1755337451105-gettyimages-85973933-2c349813-473e-45fb-818c-40bf53189da8.jpeg?v=1755337672&w=1920&h=1080,AAPL,CNBC,"While Nvidia has been the biggest infrastructure winner during the AI boom, other data center stocks have performed better this year. ",https://finnhub.io/api/news?id=f078c0617bb1395b0d2413ecc6f9c4c7d8c536189668d8cd7ea2fe34c7de512d
company,1766560416,Move Over Mag 7: Ed Yardeni Says AI Will Now Benefit The 'Impressive 493' Among S&P 500,138447799,https://cdn.benzinga.com/files/images/story/2025/12/24/Los-Angeles--California---20-January-202.jpeg?width=2048&height=1536,AAPL,Benzinga,Ed Yardeni says it&#39;s time to rotate from the Mag 7 to the &#34;Impressive 493.&#34; Discover why he sees AI boosting the rest of the S&amp;P 500.,https://finnhub.io/api/news?id=23573a03b87d6503022d28798b5e4b0ced343c157c2a21b244b371d642506947
company,1766560189,"Amazon, Meta, SpaceX, OpenAI And Trillion-Dollar IPOs Lead Futurum CEO Daniel Newman's Top 2026 Tech Predictions",138586872,https://cdn.benzinga.com/files/images/story/2025/12/24/Los-Angeles--California---20-January-202_2.jpeg?width=2048&height=1536,AAPL,Benzinga,"Daniel Newman, CEO at Futurum Research, and strategist Shay Boloor shared their top seven stock market predictions for 2026 on Tuesday.",https://finnhub.io/api/news?id=ca6b02dee60743c981cc97ee9fc4ccbbed3be4c6a8465387bb9347b608a2582c
company,1766534228,Tim Cook Just Purchased $3 Million Worth of Nike Shares Along With Another Company Director: Is The Stock Finally Set To 'Win Now?',138691524,https://cdn.benzinga.com/files/images/story/2025/12/23/Apple-Ceo-Tim-Cook-Attends-The-Grand-Ope.jpeg?width=2048&height=1536,AAPL,Benzinga,"Tech giant Apple Inc.&#39;s (NASDAQ: AAPL) CEO, Tim Cook, has just made a notable personal investment far from the hallowed streets of Silicon Valley, in Oregon-based athletic apparel company, Nike Inc. (NYSE: NKE)",https://finnhub.io/api/news?id=af28728cf014ad9de23653b5b196d67b1d67775b09b2070911c8d84cf1fc5001
company,1766524525,Apple spent 2025 setting itself up for the future — and its biggest moves weren't about AI,137884415,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,Apple's 2025 helped set up its future.,https://finnhub.io/api/news?id=e554b1aefa1acfa8c3a6f68bda89f3e3f44fe5bd6ffbfbc4302e4d139cdacfc4
company,1766515624,"Dow Jones Tech Giant Apple, AppLovin, Palantir, Tesla In Buy Zones",137884441,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Dow Jones tech giant Apple, along with AppLovin, Palantir, and Tesla stock are in buy zones in the ongoing stock market rally.",https://finnhub.io/api/news?id=92d7a280681cc5f2cb1dd5ccb5e0427685f6719c58d6be101f091dc656995d9f
company,1766514327,Will Google Pass Nvidia in 2026 as the World’s Biggest Company?,137884429,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"The stock market is quickly waking up to the fact that Alphabet (NASDAQ:GOOG, NASDAQ:GOOGL) is the leading AI software company today. It has overtaken Microsoft (NASDAQ:MSFT) and is less than $200 billion away from overtaking Apple (NASDAQ:AAPL) as the world’s second-largest company. Overtaking the AI hardware leader, Nvidia (NASDAQ:NVDA) will take a bit more work, ... Will Google Pass Nvidia in 2026 as the World’s Biggest Company?",https://finnhub.io/api/news?id=c0e560ef35d186d364f1edaaa30bfc6babb2c2b807b82f6f7e92eba7fb2f78cf
company,1766513400,There Is No Streaming War,137886112,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1552956894/image_1552956894.jpg?io=getty-c-w1536,AAPL,SeekingAlpha,"Streaming and media expertÂ Dan RayburnÂ shares why investors should focus on actual deals, not speculation.",https://finnhub.io/api/news?id=ade4a73724de460556f39f8412276d86d5f7a0858790eaefff3c8c403040031c
company,1766511841,A Selective Santa Rally? ETFs May Reveal Where Conviction Still Exists in 2025,138447800,https://cdn.benzinga.com/files/images/story/2025/12/23/ETFs-soaring.jpeg?width=2048&height=1536,AAPL,Benzinga,"As the Santa Rally window opens, ETFs show mixed signals amid AI valuation concerns, Fed caution and seasonal tailwinds, as 2025 ends.",https://finnhub.io/api/news?id=b5409d1ab1feeedb357034aebee96acc33a4eef5e0cfb171e63c83727abb00f7
company,1766511319,My Market Outlook For 2026: AI Takes A Breather While The Consumer Comes Roaring Back,137886023,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/2192133482/image_2192133482.jpg?io=getty-c-w1536,AAPL,SeekingAlpha,Discover why the S&P 500 may remain flat through 2026 and find investment tips on reallocating from tech stocks to undervalued consumer sectors. Click for more.,https://finnhub.io/api/news?id=e59051ea11c96a0d737b3d864f9057b53c8e038b85df5d6b8da6d985271867fe
company,1766509950,Lead times across the iPhone  17 series are moderating: analyst,137884443,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Investing.com -- Lead times for Apple’s iPhone 17 series are easing, according to JPMorgan, as supply catches up with demand.",https://finnhub.io/api/news?id=b9ae12f11299ad33685aedf32059659b72b0bbe01b305d556ea291e3c2596ab9
company,1766508885,Will 2026 Be The Year Apple Finally Joins The AI Race?,138073141,,AAPL,DowJones,Will 2026 Be The Year Apple Finally Joins The AI Race?,https://finnhub.io/api/news?id=33abfd742948c8aba5f261a44c2a15e686fb2cd7f6bb16417c051dd3286d7141
company,1766505949,Apple's 3 Big New Year Woes,137884386,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1705316992/image_1705316992.jpg?io=getty-c-w1536,AAPL,SeekingAlpha,"Apple Inc. stock outperformed in H2 2025, but key challenges threaten its premium valuation. Discover crucial risks for FY2026. Click for this AAPL stock update.",https://finnhub.io/api/news?id=8dd9349292ee67947268da4cb60bd1b4f6a777350a098a7a6754d5d781abbeb8
company,1766505603,Apple Just Released a New AI Model. Should You Buy AAPL Stock Here?,137884444,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,Apple’s AI breakthrough is turning heads on Wall Street while SHARP signals a deeper shift toward software-driven innovation. Is AAPL a buy now?,https://finnhub.io/api/news?id=8c5dce10340a431063e15839c8ff3b75f4504a028573260de9c017452701cec7
company,1766504304,An X-Ray View of the Magnificent Seven,137884446,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Valuation, growth, balance sheets and analyst sentiment suggest leadership fatigue -- but not collapse",https://finnhub.io/api/news?id=a18b48f1415e3610768074904635ad273df2ef25312fe3fafb3cfba680e86ebc
company,1766503895,Apple iPhone 17 Wait Times Fall as Supply Meets Demand,137884447,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,J.P. Morgan says balanced inventory points to steady revenue momentum.,https://finnhub.io/api/news?id=9ce430190f98a3f99a179d9e864c61443c2329634f3165464900b703ab1723e3
company,1766502232,Google started the year behind in the AI race. It ended 2025 on top.,137884448,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,Google's AI bounced back in a big way in 2025.,https://finnhub.io/api/news?id=e3faffbdc1c1c997099b814462552a8a83c53cae46ee34322018f6ca1e693bf1
company,1766499300,Jamf Named a Leader in Three IDC MarketScape Reports for Unified Endpoint Management,137884449,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"MINNEAPOLIS, December 23, 2025--Jamf, (NASDAQ: JAMF), the standard in managing and securing Apple at work, today announced its inclusion in multiple IDC MarketScape Reports evaluating Unified Endpoint Management (UEM) software vendors.",https://finnhub.io/api/news?id=22bc5b33c028061f66208001cff333af5c50e6446365e19b23659222e28f2ab1
company,1766498527,Buffett’s $24 Billion Selling Spree: The 6 Stocks Berkshire Hathaway Dumped,137884450,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Investors began to notice that Warren Buffett began being more conservative with the stock market three years ago, and that streak has continued even as the S&P 500 hit new peaks and beyond. He sold Apple (NASDAQ:AAPL), Bank of America (NYSE:BAC), VeriSign (NASDAQ:VRSN), DaVita (NYSE:DVA), D.R. Horton (NYSE:DHI), and Nucor (NYSE:NUE) as of Q3 2025. ... Buffett’s $24 Billion Selling Spree: The 6 Stocks Berkshire Hathaway Dumped",https://finnhub.io/api/news?id=38c21c6f1d164e3d30fad706b5d489f0370f1b4e8938e07cafe2b6b5ab7ccad4
company,1766495935,Why Oura CEO doesn't think OpenAI's device will kill the iPhone,137884451,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Long live the iPhone, says Oura CEO Tom Hale.",https://finnhub.io/api/news?id=19b5ea7e3bfc28de11ac60bb3667c29ca2689260e8d04a9cb3b3e55d39bfc124
company,1766495660,Here’s Why Apple (AAPL) is on the Detractors List of Parnassus Core Equity Fund,137884452,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Parnassus Investments, an investment management company, released the “Parnassus Core Equity Fund” third-quarter 2025 investor letter. A copy of the letter can be downloaded here. The S&P 500 Index surged in the third quarter, driven by investor optimism that grew on expectations of monetary easing, strong consumer demand, and solid corporate earnings. The Fund (Investor […]",https://finnhub.io/api/news?id=f7e495e3f81fcc913722fdee14570200fc70e3534a77323327dcb952a058071c
company,1766494800,DealFlow Discovery Conference Announces Keynote Fireside Chat and Book Signing with Venture Capital Pioneer Alan Patricof,137884453,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"A look at venture capital's evolution through the career of one of its longest-tenured investors ATLANTIC CITY, NJ / ACCESS Newswire / December 23, 2025 / DealFlow Events today announced that Alan Patricof, a venture capital pioneer whose career spans ...",https://finnhub.io/api/news?id=db98f5f667962f17ccd1f41109124fa663c824ccd81c2885dd231e021725686b
company,1766492356,Italy fines Ryanair $300 mn for abuse of dominant position,137884454,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Italy's competition authority said on Tuesday it had fined low-cost airline Ryanair more than 255 million euros ($300 million) for allegedly abusing its dominant position to block travel agencies' access to its services.The move comes a day after the antitrust body fined US tech giant Apple 98 million euros, accusing it of abusing its dominant position in the mobile app market.",https://finnhub.io/api/news?id=450e03a4acee94e6a671e36697e1c2e1f2b457bfd7da14be2b7b254d65311ffb
company,1766487300,Nvidia vs Alphabet: Which Stock Will Outperform in 2026?,137884455,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,Both stocks had strong 2025 performances.,https://finnhub.io/api/news?id=87934d3d07930b527bbfd932018fba38acf53fa327bc82499b500bc3163300ac
company,1766485433,Update: Apple Faces $115.7 Million Italian Regulator Fine Over Alleged 'Abuse' of 'Dominant Position',137884456,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,(Updates with Apple's response in the fifth paragraph.) Apple (AAPL) has been fined roughly 98.6,https://finnhub.io/api/news?id=9da604595296aeca21d02cc6d584e8d817a060dcd4d18392103944a0d447dda1
company,1766484540,"Could This Be the Next Stock to Join the Likes of Nvidia, Alphabet, and Amazon in the $1 Trillion Club?",137884457,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Oracle stock has plummeted by 41% from its September peak, despite soaring demand for its artificial intelligence infrastructure.",https://finnhub.io/api/news?id=f3ad8f30fc43529dc52b429837969fbb4413694e047400fdb951fd76dae0a630
company,1766476829,BlackRock Names Spot Bitcoin ETF Among Its Top Investment Themes of 2025,137884458,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"BlackRock has placed its spot Bitcoin exchange-traded fund among its three biggest investment themes for 2025, ranking the product alongside Treasury bills and US mega-cap technology stocks. Key Takeaways: BlackRock named its spot Bitcoin ETF a top 2025 investment theme alongside Treasurys and big tech. IBIT attracted over $25 billion ...",https://finnhub.io/api/news?id=1c2d06b22b55e3ceaa84e5ce0a97272a95a047a75fd7dfc957c3ec7bd30f707f
company,1766476005,"Novo Nordisk's new obesity pill, Alphabet's data center deal, the end of EV euphoria and more in Morning Squawk",137882494,https://image.cnbcfm.com/api/v1/image/108231151-17640105232025-11-24t185146z_1866053719_rc263ialuw2v_rtrmadp_0_novo-nordisk.jpeg?v=1764010568&w=1920&h=1080,AAPL,CNBC,Here are five key things investors need to know to start the trading day.,https://finnhub.io/api/news?id=f25803376fb1e6e6fed3a1ee72221cef78af26ace7d030a8a2950b3cfcf6ffe7
company,1766474886,Global investors turn to Chinese AI as Wall Street fears bubble,137884459,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Global investors are increasing their wagers on Chinese artificial intelligence companies, betting on the next DeepSeek and seeking to diversify, with concerns growing about a speculative bubble in the sector on Wall Street.",https://finnhub.io/api/news?id=620c6b9fe81886135d16406e22bfa6c5f6ccc28fca68da17a1d361ceacb39132
company,1766473500,"JEPI Does The Job, But I Like GPIQ Better",137880708,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/508198725/image_508198725.jpg?io=getty-c-w1536,AAPL,SeekingAlpha,JEPI offers reliable monthly income and lower volatility but has underperformed peers and the S&P 500. Read more about alternatives to this popular ETF.,https://finnhub.io/api/news?id=109f5350da8b31caec2036bcb65f52b51a9799cd5dd524b3a10842f757cdd25a
company,1766473200,Former Met chief demands Apple and Google disable stolen phones,137878159,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,A former Metropolitan Police chief has backed plans aimed at forcing Apple and Google to disable stolen smartphones.,https://finnhub.io/api/news?id=3d7d5452794d27c541258aa8db737f490fe2373f922d0c1e41fa41a01bb8fd0d
